Circuit Sizes,GidNET Average Runtime,GidNET Stdev Runtime,GidNET Width
16,0.08886183721395875,0.006161996847795634,10
20,0.11063003491394088,0.0077326272975576,12
25,0.19265441102823908,0.009119465410740516,12
30,0.28717594085693626,0.04214190464449578,16
36,0.41706602928128894,0.033748321739703234,19
42,0.6081087552759398,0.060310021685961605,20
49,1.0305922545875157,0.049587471935328684,23
56,1.6827178015789417,0.12045694656140929,25
64,2.4814346078616967,0.21117600113500487,29
72,3.5380627864506096,0.14530045911549727,29
81,5.704044231155422,0.5096821852533708,32
90,9.73412124342784,0.8141845133434349,30
100,14.221327322568479,0.4377856200869811,35
110,18.782126807291725,0.7443252926700392,37
121,26.065202390700247,1.3367115246375254,38
132,41.03785968342397,1.1236357500121066,42
144,44.94642904628667,1.2996347567870519,44
